FLY_GENE1	FLY_GENE2	PMID_METHOD	INTERACTION_PUBMEDS	PUBMEDURL	INTERACTION_DETECT_METHODS	INTERACTION_SOURCE	DATE_LAST_UPDATED	DATA_VERSION	SYMBOL_BD	SYMBOL_AD	INTERACTION_TYPE	DATA_SOURCE_URL
FBgn0000028	FBgn0028734	12368261(MI:0686(unspecified method))	12368261	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=12368261&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	acj6	Fmr1	pp	
FBgn0000099	FBgn0039044	20308539(MI:0004(affinity chromatography technology))	20308539	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=20308539&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	ap	p53	pp	
FBgn0011259	FBgn0023076	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Sema-1a	Clk	pp	
FBgn0003134	FBgn0031549	17007873(MI:0018(two hybrid))	17007873	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=17007873&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Pp1?-96A	Spindly	pp	
FBgn0015286	FBgn0026376	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Rala	Rgl	pp	
FBgn0000546	FBgn0013746	unassigned4(MI:0045(experimental interaction detection)),10207062(MI:0096(pull down))	unassigned4,10207062	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4,10207062&dopt=DocSum		IntAct-24-JAN-13,BioGRID-24-JAN-13	04-FEB-13	2013_02	EcR	alien	pp	
FBgn0035253	FBgn0037741	22068330(MI:0007(anti tag coimmunoprecipitation))	22068330	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=22068330&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	CG7971	CG16908	pp	
FBgn0002781	FBgn0031377	19782028(MI:0004(affinity chromatography technology))	19782028	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19782028&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	mod(mdg4)	CG15356	pp	
FBgn0011259	FBgn0261928	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Sema-1a	CG42795	pp	
FBgn0000635	FBgn0011270	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Fas2	Pglym87	pp	
FBgn0000256	FBgn0014020	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	capu	Rho1	pp	
FBgn0003371	FBgn0085451	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	sgg	CG34422	pp	
FBgn0003371	FBgn0019968	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	sgg	Khc-73	pp	
FBgn0005626	FBgn0026404	10675329(MI:0686(unspecified method)),14517550(MI:0114(x-ray diffraction))	10675329,14517550	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=10675329,14517550&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	ple	Nc	pp	
FBgn0002940	FBgn0010333	11110667(MI:0686(unspecified method))	11110667	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=11110667&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	ninaE	Rac1	pp	
FBgn0003371	FBgn0032136	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	sgg	Apoltp	pp	
FBgn0026722	FBgn0262451	15531879(MI:0045(experimental interac))	15531879	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15531879&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	drosha	ban	pp	
FBgn0030318	FBgn0052179	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	rho-4	Krn	pp	
FBgn0003371	FBgn0053196	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	sgg	dp	pp	
FBgn0011648	FBgn0011655	9502724(MI:0096(pull down),MI:0686(unspecified method)),unassigned4(MI:0045(experimental interaction detection))	9502724,unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=9502724,unassigned4&dopt=DocSum		BioGRID-24-JAN-13,BIND-24-JAN-13,IntAct-24-JAN-13	04-FEB-13	2013_02	Mad	Med	pp	
FBgn0004666	FBgn0264075	9403694(MI:0018(two hybrid),MI:0096(pull down)),unassigned4(MI:0045(experimental interaction detection)),9409674(MI:0686(unspecified method))	9403694,unassigned4,9409674	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=9403694,unassigned4,9409674&dopt=DocSum		BioGRID-24-JAN-13,IntAct-24-JAN-13,BIND-24-JAN-13	04-FEB-13	2013_02	sim	tgo	pp	
FBgn0000413	FBgn0000575	9371806(MI:0018(two hybrid)),unassigned4(MI:0045(experimental interaction detection))	9371806,unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=9371806,unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	da	emc	pp	
FBgn0022764	FBgn0031759	19782028(MI:0004(affinity chromatography technology))	19782028	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19782028&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	Sin3A	lid	pp	
FBgn0003053	FBgn0013984	10491260(MI:0686(unspecified method))	10491260	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=10491260&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	peb	InR	pp	
FBgn0001180	FBgn0001325	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	hb	Kr	pp	
FBgn0003371	FBgn0263973	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	sgg	jv	pp	
FBgn0000229	FBgn0010909	9694801(MI:0686(unspecified method))	9694801	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=9694801&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	bsk	msn	pp	
FBgn0000413	FBgn0002735	9371806(MI:0018(two hybrid))	9371806	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=9371806&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	da	E(spl)m?-HLH	pp	
FBgn0000635	FBgn0005655	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Fas2	mus209	pp	
FBgn0264270	FBgn0264270	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Sxl	Sxl	pp	
FBgn0000635	FBgn0025830	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Fas2	IntS8	pp	
FBgn0026324	FBgn0028398	12482983(MI:0006(anti bait coimmunoprecipitation))	12482983	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=12482983&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Taf10b	Taf10	pp	
FBgn0004106	FBgn0037236	21827746(MI:0004(affinity chromatography technology))	21827746	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21827746&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	cdc2	Skp2	pp	
FBgn0005636	FBgn0025741	unassigned4(MI:0045(experimental interaction detection)),14976319(MI:0018(2 hybrid),MI:0019(coip))	unassigned4,14976319	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4,14976319&dopt=DocSum		IntAct-24-JAN-13,BIND-24-JAN-13	04-FEB-13	2013_02	nvy	plexA	pp	
FBgn0027329	FBgn0264691	22068330(MI:0007(anti tag coimmunoprecipitation))	22068330	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=22068330&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Tcp-1?	Lst8	pp	
FBgn0000711	FBgn0039510	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	flw	CG3339	pp	
FBgn0010379	FBgn0262139	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Akt1	trh	pp	
FBgn0003861	FBgn0085351	10557345(MI:0686(unspecified method))	10557345	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=10557345&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	trp	inaF-A	pp	
FBgn0000635	FBgn0003507	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Fas2	srp	pp	
FBgn0003261	FBgn0028734	12368261(MI:0096(pull down),MI:0676(tandem affinity purification),MI:0004(affinity chromatography technology),MI:0686(unspecified method))	12368261	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=12368261&dopt=DocSum		IntAct-24-JAN-13,BioGRID-24-JAN-13,BIND-24-JAN-13	04-FEB-13	2013_02	Rm62	Fmr1	pp	
FBgn0000547	FBgn0264975	12668620(MI:0686(unspecified method),MI:0004(affinity chromatography technology))	12668620	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=12668620&dopt=DocSum		BIND-24-JAN-13,BioGRID-24-JAN-13	04-FEB-13	2013_02	ed	Nrg	pp	
FBgn0024189	FBgn0029082	11684661(MI:0686(unspecified method))	11684661	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=11684661&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	sns	hbs	pp	
FBgn0004595	FBgn0021776	unassigned4(MI:0045(experimental interaction detection)),9403694(MI:0018(two hybrid),MI:0686(unspecified method)),9267025(MI:0004(affinity chromatography technology),MI:0018(2 hybrid)),16564014(MI:0004(affinity chromatography technology)),18854163(MI:0096(pull down))	unassigned4,9403694,9267025,16564014,18854163	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4,9403694,9267025,16564014,18854163&dopt=DocSum		IntAct-24-JAN-13,BioGRID-24-JAN-13,BIND-24-JAN-13	04-FEB-13	2013_02	pros	mira	pp	
FBgn0000412	FBgn0261791	18984161(MI:0040(electron microscopy))	18984161	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=18984161&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	D1	SmG	pp	
FBgn0023076	FBgn0026144	17452464(MI:0004(affinity chromatography technology))	17452464	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=17452464&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	Clk	CBP	pp	
FBgn0011217	FBgn0015509	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	eff	lin19	pp	
FBgn0000212	FBgn0040078	18259215(MI:0401(biochemical),MI:0006(anti bait coimmunoprecipitation))	18259215	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=18259215&dopt=DocSum		MINT-24-JAN-13	04-FEB-13	2013_02	brm	pont	pp	
FBgn0000047	FBgn0086906	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Act88F	sls	pp	
FBgn0010247	FBgn0051611	17827147(MI:0004(affinity chromatography technology),MI:0096(pull down))	17827147	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=17827147&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	Parp	His4:CG31611	pp	
FBgn0002573	FBgn0003267	11709152(MI:0686(unspecified method))	11709152	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=11709152&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	sens	ro	pp	
FBgn0004569	FBgn0086356	11076763(MI:0686(unspecified method))	11076763	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=11076763&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	aos	tum	pp	
FBgn0000229	FBgn0026323	10757786(MI:0686(unspecified method))	10757786	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=10757786&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	bsk	Tak1	pp	
FBgn0002783	FBgn0039227	18259215(MI:0006(anti bait coimmunoprecipitation)),15060132(MI:0004(affinity chromatography technology)),19541607(MI:0004(affinity chromatography technology))	18259215,15060132,19541607	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=18259215,15060132,19541607&dopt=DocSum		MINT-24-JAN-13,BioGRID-24-JAN-13	04-FEB-13	2013_02	mor	polybromo	pp	
FBgn0000229	FBgn0003475	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	bsk	spir	pp	
FBgn0020622	FBgn0032006	22068330(MI:0007(anti tag coimmunoprecipitation)),16054027(MI:0018(2 hybrid))	22068330,16054027	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=22068330,16054027&dopt=DocSum		IntAct-24-JAN-13,BIND-24-JAN-13	04-FEB-13	2013_02	Pi3K21B	Pvr	pp	
FBgn0002466	FBgn0053113	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	sti	Rtnl1	pp	
FBgn0004170	FBgn0010109	1525829(MI:0686(unspecified method))	1525829	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=1525829&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	sc	dpn	pp	
FBgn0013531	FBgn0039337	12021283(MI:0004(affinity chromatography technology))	12021283	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=12021283&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	MED20	MED28	pp	
FBgn0005626	FBgn0015946	11511363(MI:0114(x-ray diffraction)),10481910(MI:0686(unspecified method))	11511363,10481910	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=11511363,10481910&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	ple	grim	pp	
FBgn0003371	FBgn0053547	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	sgg	Rim	pp	
FBgn0000711	FBgn0263132	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	flw	Cht6	pp	
FBgn0010280	FBgn0028398	12482983(MI:0006(anti bait coimmunoprecipitation))	12482983	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=12482983&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Taf4	Taf10	pp	
FBgn0000635	FBgn0033846	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Fas2	mip120	pp	
FBgn0000413	FBgn0004170	7651341(MI:0018(two hybrid)),unassigned4(MI:0045(experimental interaction detection))	7651341,unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=7651341,unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	da	sc	pp	
FBgn0022213	FBgn0022213	11335107(MI:0686(unspecified method))	11335107	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=11335107&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	Cas	Cas	pp	
FBgn0000320	FBgn0000320	14628053(MI:0045(experimental interac)),unassigned4(MI:0045(experimental interaction detection))	14628053,unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14628053,unassigned4&dopt=DocSum		BIND-24-JAN-13,IntAct-24-JAN-13	04-FEB-13	2013_02	eya	eya	pp	
FBgn0015805	FBgn0031377	19782028(MI:0004(affinity chromatography technology))	19782028	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19782028&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	Rpd3	CG15356	pp	
FBgn0004913	FBgn0015268	19782028(MI:0004(affinity chromatography technology))	19782028	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=19782028&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	Gnf1	Nap1	pp	
FBgn0002924	FBgn0004378	10559864(MI:0686(unspecified method))	10559864	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=10559864&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	ncd	Klp61F	pp	
FBgn0026192	FBgn0067864	15177032(MI:0004(affinity chromatography technology),MI:0686(unspecified method))	15177032	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15177032&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	par-6	Patj	pp	
FBgn0000237	FBgn0004569	10747059(MI:0686(unspecified method))	10747059	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=10747059&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	bul	aos	pp	
FBgn0002573	FBgn0029907	16122429(MI:0018(2 hybrid),MI:0019(coip))	16122429	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=16122429&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	sens	Atx-1	pp	
FBgn0004855	FBgn0024330	12021283(MI:0007(anti tag coimmunoprecipitation))	12021283	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=12021283&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	RpII15	MED6	pp	
FBgn0004107	FBgn0016917	12586062(MI:0004(affinity chromatography technology))	12586062	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=12586062&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	cdc2c	Stat92E	pp	
FBgn0003731	FBgn0052179	unassigned4(MI:0045(experimental interaction detection)),12169631(MI:0686(unspecified method))	unassigned4,12169631	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4,12169631&dopt=DocSum		IntAct-24-JAN-13,BIND-24-JAN-13	04-FEB-13	2013_02	Egfr	Krn	pp	
FBgn0034008	FBgn0053113	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	CG8152	Rtnl1	pp	
FBgn0000810	FBgn0003480	9362456(MI:0686(unspecified method))	9362456	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=9362456&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	fs(1)K10	spn-B	pp	
FBgn0023517	FBgn0024248	22068330(MI:0007(anti tag coimmunoprecipitation))	22068330	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=22068330&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Pgam5	chico	pp	
FBgn0030310	FBgn0040323	14684822(MI:0686(unspecified method))	14684822	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=14684822&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	PGRP-SA	GNBP1	pp	
FBgn0024326	FBgn0039280	20813260(MI:0004(affinity chromatography technology),MI:0007(anti tag coimmunoprecipitation))	20813260	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=20813260&dopt=DocSum		BioGRID-24-JAN-13,IntAct-24-JAN-13	04-FEB-13	2013_02	Mkk4	Mocs2	pp	
FBgn0003449	FBgn0033210	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	snf	U2A	pp	
FBgn0013263	FBgn0013263	11256608(MI:0096(pull down),MI:0018(two hybrid))	11256608	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=11256608&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Trl	Trl	pp	
FBgn0032240	FBgn0035271	20353594(MI:0007(anti tag coimmunoprecipitation))	20353594	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=20353594&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	CG17768	CG2021	pp	
FBgn0000352	FBgn0015024	15691767(MI:0019(coip),MI:0004(affinity chromatography technology),MI:0405(competition binding))	15691767	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=15691767&dopt=DocSum		BIND-24-JAN-13	04-FEB-13	2013_02	cos	CkI?	pp	
FBgn0002525	FBgn0019972	unassigned4(MI:0045(experimental interaction detection))	unassigned4	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Lam	Ice	pp	
FBgn0000635	FBgn0029706	21447707(MI:0963(interactome parallel affinity capture))	21447707	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=21447707&dopt=DocSum		IntAct-24-JAN-13	04-FEB-13	2013_02	Fas2	CG3626	pp	
FBgn0032346	FBgn0034879	12490954(MI:0004(affinity chromatography technology))	12490954	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=12490954&dopt=DocSum		BioGRID-24-JAN-13	04-FEB-13	2013_02	Csl4	Rrp4	pp	
FBgn0020388	FBgn0036804	18188155(MI:0096(pull down),MI:0004(affinity chromatography technology))	18188155	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=18188155&dopt=DocSum		MINT-24-JAN-13,BioGRID-24-JAN-13	04-FEB-13	2013_02	Pcaf	Sgf11	pp	
FBgn0015509	FBgn0025638	unassigned4(MI:0045(experimental interaction detection)),18698375(MI:0004(affinity chromatography technology))	unassigned4,18698375	http://www.ncbi.nlm.nih.gov/sites/entrez?cmd=retrieve&db=pubmed&list_uids=unassigned4,18698375&dopt=DocSum		IntAct-24-JAN-13,BioGRID-24-JAN-13	04-FEB-13	2013_02	lin19	Roc1a	pp	
